Super_Word,Value
efficiency,set(['efficiency'])
explore,set(['explore'])
let,set(['let'])
multimedia,set(['multimedia'])
interface,set(['interface'])
article,set([u'article'])
along,set(['along'])
quite,set(['quite'])
come,set(['come'])
change,set(['change'])
wait,set(['wait'])
waste,set([u'waste'])
outing,set([u'outing'])
restaurant,"set(['restaurants', 'restaurant'])"
receive,set(['receive'])
many,set(['many'])
inspired,"set(['inspired', 'animated', 'animate'])"
larger,set(['larger'])
emergency,set(['emergency'])
experience,set(['experience'])
guide,set(['guide'])
etc,set(['etc'])
tour,set(['tour'])
games,"set([u'game', 'games'])"
social,set(['social'])
login,set(['login'])
whole,set(['whole'])
options,"set(['options', 'option'])"
wear,set(['wear'])
comment,set([u'comment'])
suggest,set(['suggest'])
relevant,set(['relevant'])
afterwards,set(['afterwards'])
family,set(['family'])
point,set([u'point'])
wall,set([u'wall'])
sign,set(['sign'])
waiterwaitress,set(['waiterwaitress'])
whatever,set(['whatever'])
satisfaction,set(['satisfaction'])
simply,set(['simply'])
news,set(['news'])
table,"set([u'table', 'tables'])"
festivals,set(['festivals'])
total,set(['total'])
expensive,set(['expensive'])
bingo,set(['bingo'])
bathroom,set(['bathroom'])
from,set(['from'])
raise,set(['raise'])
addition,set(['addition'])
create,set(['create'])
locally,set(['locally'])
readable,set(['readable'])
due,set(['due'])
next,set(['next'])
vineyard,set(['vineyard'])
live,set(['live'])
music,set(['music'])
calm,set(['calm'])
crab,set(['crab'])
taken,set(['taken'])
kitchen,set(['kitchen'])
type,set(['type'])
today,set(['today'])
website,set(['website'])
direction,set([u'direction'])
modern,set(['modern'])
engaged,set(['engaged'])
affixed,set(['affixed'])
visual,set(['visual'])
cookware,set(['cookware'])
adult,set([u'adult'])
dresigns,set(['dresigns'])
customer,"set([u'customer', 'customers'])"
bartender,set(['bartender'])
look,set(['look'])
hour,set(['hour'])
bill,set(['bill'])
entertained,"set(['entertain', 'entertained'])"
fingertip,set([u'fingertip'])
cam,set(['cam'])
visit,set(['visit'])
fun,set(['fun'])
making,set(['making'])
ingredient,set([u'ingredient'])
example,set(['example'])
history,set(['history'])
decorative,set(['decorative'])
purchases,set(['purchases'])
approximate,set(['approximate'])
patron,set([u'patron'])
played,set(['played'])
process,set(['process'])
in,set(['in'])
suggestions,"set(['suggestions', 'suggestion'])"
it,"set(['it', 'its'])"
good,set(['good'])
something,set(['something'])
want,set(['want'])
beautifully,set(['beautifully'])
ready,set(['ready'])
partner,set([u'partner'])
wave,set(['wave'])
technology,set(['technology'])
sever,set(['sever'])
tourist,set([u'tourist'])
wihere,set(['wihere'])
different,set(['different'])
possibility,set([u'possibility'])
end,set(['end'])
shirt,set(['shirt'])
thing,set([u'thing'])
rather,set(['rather'])
pay,set(['pay'])
make,set(['make'])
linked,set(['linked'])
read,set(['read'])
interact,set(['interact'])
familiar,set(['familiar'])
instead,set(['instead'])
week,set([u'week'])
map,set(['map'])
arrives,set(['arrives'])
mat,set([u'mat'])
cocktail,set(['cocktail'])
clothes,set(['clothes'])
stop,set(['stop'])
drink,"set(['drink', 'drinks'])"
upon,set(['upon'])
decor,set(['decor'])
alert,set(['alert'])
timed,set(['timed'])
lot,set(['lot'])
lay,set(['lay'])
changing,set(['changing'])
tablecloth,"set(['tablecloths', 'tablecloth'])"
choice,set(['choice'])
cartoon,set([u'cartoon'])
man,set(['man'])
theater,"set(['theatres', u'theater'])"
try,set(['try'])
youre,set(['youre'])
simple,set(['simple'])
asked,"set(['ask', 'asked'])"
perhaps,"set(['perhaps', 'maybe'])"
without,set(['without'])
allergies,set(['allergies'])
order,"set(['order', 'orders'])"
wine,set([u'wine'])
help,set([u'help'])
tip,set(['tip'])
sporting,set(['sporting'])
displayed,set(['displayed'])
paper,set(['paper'])
fact,set(['fact'])
thanks,set(['thanks'])
using,set(['using'])
touch,"set(['touch', 'touching'])"
flavor,set([u'flavor'])
mixup,set(['mixup'])
projection,set(['projection'])
announcement,set([u'announcement'])
imporove,set(['imporove'])
monitor,set(['monitor'])
tablet,set([u'tablet'])
also,set(['also'])
passive,set(['passive'])
attraction,set([u'attraction'])
add,set(['add'])
potential,set(['potential'])
board,set(['board'])
pad,set(['pad'])
refill,set([u'refill'])
save,set(['save'])
might,set(['might'])
photographed,set(['photographed'])
someone,"set(['person', 'someone'])"
captivating,set(['captivating'])
maker,"set(['maker', 'makers'])"
food,set(['food'])
big,set(['big'])
showing,set(['showing'])
possible,set(['possible'])
know,set(['know'])
kid,"set([u'child', 'children', u'kid'])"
ninja,set(['ninja'])
color,set(['color'])
resteraunt,set(['resteraunt'])
easily,set(['easily'])
necessary,set(['necessary'])
like,set(['like'])
inviting,set(['inviting'])
liveupdating,set(['liveupdating'])
fully,set(['fully'])
cool,set(['cool'])
customizations,set(['customizations'])
via,set(['via'])
draw,set(['draw'])
specific,set(['specific'])
weather,set(['weather'])
night,set(['night'])
popular,set(['popular'])
wtth,set(['wtth'])
stationary,set(['stationary'])
meal,set(['meal'])
turtle,set(['turtle'])
status,set(['status'])
everyone,set(['everyone'])
cost,set([u'cost'])
often,set(['often'])
deal,"set(['deals', u'deal'])"
people,set(['people'])
hard,set(['hard'])
finished,set(['finished'])
idea,set([u'idea'])
competition,set(['competition'])
clubs,set(['clubs'])
used,"set(['used', 'utilize'])"
warmer,set(['warmer'])
recommendation,"set(['recommendations', u'recommendation'])"
proper,set(['proper'])
advertise,set(['advertise'])
newsletter,set([u'newsletter'])
event,set(['event'])
special,"set(['specials', u'special'])"
out,set(['out'])
large,set(['large'])
scale,set(['scale'])
entertainment,set(['entertainment'])
plus,set(['plus'])
content,set(['content'])
enjoyment,set(['enjoyment'])
encourage,set(['encourage'])
exit,set([u'exit'])
caloriesnutrition,set(['caloriesnutrition'])
electronics,set(['electronics'])
provide,set(['provide'])
activity,set([u'activity'])
communicate,set(['communicate'])
free,set(['free'])
loyalty,set(['loyalty'])
step,set(['step'])
become,set(['become'])
estimate,set(['estimate'])
beaches,set(['beaches'])
fabric,"set(['cloth', 'fabric'])"
service,set(['service'])
waiter,"set(['waiter', 'server'])"
of,set(['of'])
needing,"set(['needed', 'needing'])"
keep,set(['keep'])
practical,set(['practical'])
turn,set(['turn'])
dinner,set(['dinner'])
ensure,set(['ensure'])
greatly,set(['greatly'])
mixed,set(['mixed'])
introduced,set(['introduced'])
think,set(['think'])
waitress,set(['waitress'])
designed,set(['designed'])
origin,"set([u'origin', 'source'])"
seeing,set(['seeing'])
reseteraunts,set(['reseteraunts'])
dont,set(['dont'])
revenue,set(['revenue'])
question,set([u'question'])
image,set([u'image'])
within,set(['within'])
functional,set(['functional'])
one,set(['one'])
clear,set(['clear'])
doesnt,set(['doesnt'])
magazines,set(['magazines'])
directly,set(['directly'])
calorie,set([u'calorie'])
pokemon,set(['pokemon'])
city,set(['city'])
guest,set(['guest'])
prepare,"set(['prepare', 'prepared'])"
area,set(['area'])
ordering,set(['ordering'])
top,set(['top'])
pots,set(['pots'])
system,set([u'system'])
long,set(['long'])
attach,set(['attach'])
too,set(['too'])
way,set(['way'])
call,set(['call'])
expanded,set(['expanded'])
happy,set(['happy'])
function,set([u'function'])
nutrition,set(['nutrition'])
medium,set([u'medium'])
statement,set(['statement'])
offer,set(['offer'])
season,set(['season'])
appreciation,set(['appreciation'])
neutral,set(['neutral'])
part,set(['part'])
hear,set(['hear'])
card,set(['card'])
believe,set(['believe'])
with,set(['with'])
eat,set(['eat'])
info,"set(['info', 'information'])"
past,set(['past'])
television,"set(['tv', 'television', 'tvs'])"
made,"set(['made', 'done'])"
temp,set(['temp'])
surrounding,set(['surrounding'])
wish,set(['wish'])
appliance,set(['appliance'])
flip,set(['flip'])
us,set([u'us'])
preparation,set(['preparation'])
placed,set(['placed'])
carriage,set(['carriage'])
future,set(['future'])
empty,set(['empty'])
light,set(['light'])
display,set(['display'])
interactive,set(['interactive'])
interests,set(['interests'])
liqour,set(['liqour'])
napkin,set([u'napkin'])
ad,"set(['advertising', 'ad', u'advertisement', 'ads'])"
clip,set(['clip'])
certain,set(['certain'])
describe,set(['describe'])
ins,set(['ins'])
right,set(['right'])
need,set(['need'])
aged,set(['aged'])
occupied,"set(['busy', 'occupied'])"
check,set(['check'])
sell,set(['sell'])
built,set(['built'])
floor,set(['floor'])
convenient,set(['convenient'])
able,set(['able'])
parks,set(['parks'])
dining,set(['dining'])
ideal,set(['ideal'])
book,"set(['book', 'books'])"
take,set(['take'])
finding,set(['finding'])
trivia,set(['trivia'])
rides,set(['rides'])
surf,set(['surf'])
picture,set([u'picture'])
play,set(['play'])
repeat,set(['repeat'])
customize,set(['customize'])
limitless,set(['limitless'])
work,set(['work'])
device,set(['device'])
coolerto,set(['coolerto'])
appear,set(['appear'])
give,set(['give'])
faster,set(['faster'])
seafood,set(['seafood'])
space,set(['space'])
youtube,set(['youtube'])
sale,set([u'sale'])
together,set(['together'])
drawing,set(['drawing'])
beverage,set([u'beverage'])
place,set(['place'])
clean,set(['clean'])
time,set(['time'])
left,set(['left'])
familypatrons,set(['familypatrons'])
