Super_Word,Value
bed,set(['bed'])
neutral,set(['neutral'])
close,set(['close'])
sport,set([u'sport'])
caloriesnutrition,set(['caloriesnutrition'])
best,set(['best'])
youtube,set(['youtube'])
even,set(['even'])
websitemenu,set(['websitemenu'])
clock,set(['clock'])
movie,set([u'movie'])
review,set([u'review'])
multimedia,set(['multimedia'])
recommendation,"set(['recommendations', u'recommendation'])"
idle,set([u'idle'])
current,set(['current'])
outside,set(['outside'])
version,set(['version'])
flowing,set(['flowing'])
without,set(['without'])
new,set(['new'])
juggle,set(['juggle'])
reading,set(['reading'])
across,set(['across'])
3d,set(['3d'])
available,set(['available'])
program,"set(['program', u'plan'])"
full,set(['full'])
invention,set(['invention'])
ability,set(['ability'])
essay,set([u'essay'])
stand,set(['stand'])
business,set(['business'])
screen,set([u'screen'])
never,set(['never'])
answers,set(['answers'])
drawing,set(['drawing'])
water,set(['water'])
seafood,set(['seafood'])
explore,set(['explore'])
coloring,set(['coloring'])
let,set(['let'])
wear,set(['wear'])
key,set(['key'])
making,set(['making'])
represented,set(['represented'])
article,set([u'article'])
along,set(['along'])
quite,set(['quite'])
come,set(['come'])
teacher,set([u'teacher'])
change,set([u'change'])
wait,set(['wait'])
great,set(['great'])
outing,set([u'outing'])
tablet,set([u'tablet'])
restaurant,set(['restaurant'])
receive,set(['receive'])
country,set([u'country'])
inspired,"set(['inspired', 'animated', 'animates', 'animate'])"
larger,set(['larger'])
step,set(['step'])
experience,set(['experience'])
called,set(['called'])
etc,set(['etc'])
tour,set(['tour'])
games,"set([u'game', 'games'])"
within,set(['within'])
pick,"set(['choice', 'pick'])"
login,set(['login'])
whole,set(['whole'])
maker,"set(['maker', 'makers'])"
add,set(['add'])
comment,set([u'comment'])
relevant,set(['relevant'])
love,set(['love'])
projection,set(['projection'])
family,set(['family'])
point,set([u'point'])
wall,set([u'wall'])
others,set(['others'])
sign,set(['sign'])
liqour,set(['liqour'])
private,set(['private'])
replace,set(['replace'])
satisfaction,set(['satisfaction'])
interface,set(['interface'])
simply,set(['simply'])
cold,set(['cold'])
learning,set(['learning'])
news,set(['news'])
table,"set([u'table', 'tables'])"
festivals,set(['festivals'])
total,set(['total'])
expensive,set(['expensive'])
bingo,set(['bingo'])
passive,set(['passive'])
bathroom,set(['bathroom'])
from,set(['from'])
raise,set(['raise'])
platform,set(['platform'])
addition,set(['addition'])
create,set(['create'])
locally,set(['locally'])
visit,set(['visit'])
due,set(['due'])
next,set(['next'])
vineyard,set(['vineyard'])
live,set(['live'])
options,"set(['options', 'option'])"
call,set(['call'])
calm,set(['calm'])
familiar,set(['familiar'])
toss,set(['toss'])
strike,set(['strike'])
curtain,set(['curtain'])
finished,set(['finished'])
kitchen,set(['kitchen'])
meeting,set([u'meeting'])
today,set(['today'])
website,set(['website'])
draftsman,set(['draftsman'])
direction,set([u'direction'])
wish,set(['wish'])
corresponding,set(['corresponding'])
affixed,set(['affixed'])
it,set(['it'])
phone,set(['phone'])
flag,set([u'flag'])
cookware,set(['cookware'])
adult,set([u'adult'])
dresigns,set(['dresigns'])
interests,set(['interests'])
ins,set(['ins'])
spin,set(['spin'])
present,set(['present'])
customer,"set([u'customer', 'customers'])"
itsel,set(['itsel'])
account,set(['account'])
bartender,set(['bartender'])
room,set(['room'])
hour,set(['hour'])
ifwhen,set(['ifwhen'])
leave,set(['leave'])
past,set(['past'])
work,set(['work'])
entertained,set(['entertained'])
air,set(['air'])
left,set(['left'])
remain,set(['remain'])
fingertip,set([u'fingertip'])
neat,set(['neat'])
sent,set(['sent'])
cam,set(['cam'])
many,set(['many'])
fun,set(['fun'])
situation,set(['situation'])
photographed,set(['photographed'])
example,set(['example'])
history,set(['history'])
decorative,set(['decorative'])
purchases,set(['purchases'])
antisocial,set(['antisocial'])
approximate,set(['approximate'])
patron,set([u'patron'])
give,set(['give'])
process,set(['process'])
in,set(['in'])
suggestions,"set(['suggestions', 'suggestion'])"
complaint,set(['complaint'])
surface,set(['surface'])
heard,"set(['heard', 'hear'])"
tag,set([u'tag'])
im,set(['im'])
something,set(['something'])
want,set(['want'])
beautifully,set(['beautifully'])
ready,set(['ready'])
partner,set([u'partner'])
clothing,set(['clothing'])
gaming,set(['gaming'])
technology,set(['technology'])
wihere,set(['wihere'])
sever,set(['sever'])
tourist,set([u'tourist'])
behindthescenes,set(['behindthescenes'])
different,set(['different'])
aged,set(['aged'])
end,set(['end'])
shirt,set(['shirt'])
turn,set(['turn'])
rather,set(['rather'])
pay,set(['pay'])
make,set(['make'])
island,set(['island'])
linked,set(['linked'])
write,set(['write'])
read,set(['read'])
poetic,set(['poetic'])
pad,set(['pad'])
big,set(['big'])
place,set(['place'])
reminder,set(['reminder'])
pizza,set(['pizza'])
status,set(['status'])
map,set(['map'])
product,set(['product'])
sandwich,set(['sandwich'])
mat,set([u'mat'])
cocktail,set(['cocktail'])
flip,set(['flip'])
modern,set(['modern'])
stop,set(['stop'])
social,set(['social'])
hang,set(['hang'])
decor,set(['decor'])
holidays,set(['holidays'])
timed,set(['timed'])
catalog,set(['catalog'])
lot,set(['lot'])
introvert,set(['introvert'])
designed,set(['designed'])
student,set([u'student'])
changing,"set(['changing', 'changed'])"
elderflower,set(['elderflower'])
wave,set(['wave'])
passing,set(['passing'])
repeat,set(['repeat'])
kid,"set([u'child', 'children', u'kid'])"
short,set(['short'])
theater,"set(['theatres', 'theater'])"
remember,set(['remember'])
maybe,"set(['perhaps', 'maybe'])"
sp,set(['sp'])
well,set(['well'])
limitless,set(['limitless'])
asked,"set(['ask', 'asked'])"
deserted,set(['deserted'])
contact,set(['contact'])
solve,set(['solve'])
around,set(['around'])
allow,"set(['allows', 'allow'])"
allergies,set(['allergies'])
model,set(['model'])
audio,set(['audio'])
order,"set(['order', 'orders'])"
know,set(['know'])
world,set(['world'])
theme,set(['theme'])
played,set(['played'])
help,set(['help'])
able,set(['able'])
sporting,set(['sporting'])
top,set(['top'])
displayed,set(['displayed'])
characteristic,"set(['characteristic', u'feature'])"
paper,set(['paper'])
thanks,set(['thanks'])
questions,"set(['question', 'questions'])"
using,set(['using'])
touch,"set(['touch', 'touching'])"
flavor,set(['flavor'])
mixup,set(['mixup'])
before,set(['before'])
announcement,set([u'announcement'])
cheap,set(['cheap'])
cut,set(['cut'])
group,set(['group'])
monitor,set(['monitor'])
fit,set(['fit'])
dining,set(['dining'])
personal,set(['personal'])
fix,set(['fix'])
extra,set(['extra'])
seems,"set(['seems', 'appear'])"
panflets,set(['panflets'])
better,set(['better'])
attraction,set([u'attraction'])
window,set([u'window'])
book,"set(['book', 'books'])"
board,set(['board'])
save,set(['save'])
might,set(['might'])
smart,set(['smart'])
gave,set(['gave'])
real,set(['real'])
them,set(['them'])
someone,"set(['person', 'someone'])"
crash,set([u'crash'])
captivating,set(['captivating'])
format,set([u'format'])
food,set(['food'])
auto,set(['auto'])
showing,set(['showing'])
practice,set(['practice'])
preferred,set(['preferred'])
possible,set(['possible'])
break,set(['break'])
band,set([u'band'])
whatever,set(['whatever'])
desk,set([u'desk'])
ninja,set(['ninja'])
realize,set(['realize'])
color,set(['color'])
like,set(['like'])
paint,set(['paint'])
easily,set(['easily'])
necessary,set(['necessary'])
name,set(['name'])
inviting,set(['inviting'])
cooler,set(['cooler'])
fully,set(['fully'])
clown,set([u'clown'])
specific,set(['specific'])
good,set(['good'])
doesnt,set(['doesnt'])
either,set(['either'])
man,set(['man'])
night,set(['night'])
bunch,set(['bunch'])
wtth,set(['wtth'])
stationary,set(['stationary'])
meal,set(['meal'])
two,set(['two'])
turtle,set(['turtle'])
profile,set(['profile'])
everyone,set(['everyone'])
deal,"set(['deals', 'deal'])"
people,set(['people'])
staff,set(['staff'])
house,set(['house'])
intractable,set(['intractable'])
hard,set(['hard'])
simple,set(['simple'])
back,set(['back'])
competition,set(['competition'])
clubs,set(['clubs'])
used,"set(['used', 'utilize'])"
warmer,set(['warmer'])
year,set(['year'])
proper,set(['proper'])
home,set(['home'])
advertise,set(['advertise'])
newsletter,set(['newsletter'])
draw,set(['draw'])
lesson,set(['lesson'])
special,"set(['specials', u'special'])"
out,set(['out'])
large,set(['large'])
scale,set(['scale'])
space,set(['space'])
support,set(['support'])
possibility,set([u'possibility'])
allegiances,set(['allegiances'])
content,set(['content'])
pen,"set(['pen', 'pens'])"
tracker,set(['tracker'])
eliminate,set(['eliminate'])
print,set([u'print'])
electronics,set(['electronics'])
math,set(['math'])
resteraunt,set(['resteraunt'])
core,set(['core'])
drink,"set(['drink', 'drinks'])"
power,set(['power'])
upon,set(['upon'])
contain,set(['contain'])
communicate,set(['communicate'])
empty,set(['empty'])
free,set(['free'])
loyalty,set(['loyalty'])
small,set(['small'])
host,set(['host'])
mime,set(['mime'])
become,set(['become'])
put,set(['put'])
eye,set(['eye'])
estimate,set(['estimate'])
pretend,set(['pretend'])
caloriesfood,set(['caloriesfood'])
throw,set(['throw'])
beaches,set(['beaches'])
log,set(['log'])
wouldnt,set(['wouldnt'])
waiter,"set(['waiter', 'server'])"
of,set(['of'])
needing,set(['needing'])
wrong,set(['wrong'])
keep,set(['keep'])
practical,set(['practical'])
thing,set([u'thing'])
dinner,set(['dinner'])
statement,set(['statement'])
ensure,set(['ensure'])
guest,set(['guest'])
decorate,set(['decorate'])
mixed,set(['mixed'])
view,set(['view'])
think,set(['think'])
lay,set(['lay'])
origin,set([u'origin'])
seeing,set(['seeing'])
reseteraunts,set(['reseteraunts'])
revenue,set(['revenue'])
feel,set(['feel'])
readable,set(['readable'])
image,set([u'image'])
beer,set(['beer'])
misc,set(['misc'])
functional,set(['functional'])
one,set(['one'])
wash,set(['wash'])
weather,set(['weather'])
directly,set(['directly'])
themed,set(['themed'])
message,set(['message'])
pokemon,set(['pokemon'])
tablecloth,set(['tablecloth'])
towncity,set(['towncity'])
city,set(['city'])
little,set(['little'])
limited,set(['limited'])
fabric,"set(['cloth', 'fabric'])"
prepare,"set(['preparing', 'prepare', 'prepared'])"
area,set(['area'])
ordering,set(['ordering'])
interact,set(['interact'])
constantly,set(['constantly'])
pots,set(['pots'])
system,set(['system'])
appetizersetc,set(['appetizersetc'])
coolerto,set(['coolerto'])
attach,set(['attach'])
too,set(['too'])
way,set(['way'])
music,set(['music'])
expanded,set(['expanded'])
really,set(['really'])
store,set(['store'])
happy,set(['happy'])
function,set([u'function'])
guide,set(['guide'])
head,set(['head'])
medium,set([u'medium'])
crab,set(['crab'])
chatting,set(['chatting'])
that,set(['that'])
poster,set([u'poster'])
signup,set(['signup'])
placemats,set(['placemats'])
idea,set(['idea'])
appreciation,set(['appreciation'])
heat,set(['heat'])
part,set([u'part'])
beat,set(['beat'])
card,set(['card'])
copy,set(['copy'])
with,set(['with'])
eat,set(['eat'])
info,"set(['info', 'information'])"
also,set(['also'])
television,"set(['tv', 'television', 'tvs'])"
made,"set(['made', 'done'])"
target,set(['target'])
temp,set(['temp'])
type,set(['type'])
appliance,set(['appliance'])
up,set(['up'])
us,set([u'us'])
preparation,set(['preparation'])
record,set(['record'])
carriage,set(['carriage'])
future,set(['future'])
friend,set([u'friend'])
light,set(['light'])
highlight,set(['highlight'])
informational,set(['informational'])
display,set(['display'])
clear,set(['clear'])
interactive,set(['interactive'])
instead,set(['instead'])
waiterwaitress,set(['waiterwaitress'])
napkin,set([u'napkin'])
ordered,set(['ordered'])
ad,"set(['ads', u'preview', u'ad', 'advertising'])"
clip,set(['clip'])
look,set(['look'])
certain,set(['certain'])
describe,set(['describe'])
mine,set(['mine'])
sale,set([u'sale'])
smaller,set(['smaller'])
right,set(['right'])
file,set(['file'])
further,set(['further'])
need,set(['need'])
st,set(['st'])
occupied,"set(['busy', 'occupied'])"
check,set(['check'])
sell,set(['sell'])
again,set(['again'])
built,set(['built'])
convenient,set(['convenient'])
there,set(['there'])
offer,set(['offer'])
tip,set(['tip'])
parks,set(['parks'])
event,"set(['event', 'events'])"
note,set([u'note'])
mroe,set(['mroe'])
ideal,set(['ideal'])
potential,set(['potential'])
take,set(['take'])
season,set(['season'])
tech,set(['tech'])
you,set(['you'])
trivia,set(['trivia'])
rides,set(['rides'])
poor,set(['poor'])
picture,set(['picture'])
play,set(['play'])
placed,set(['placed'])
normal,set(['normal'])
customize,set(['customize'])
popular,set(['popular'])
football,set(['football'])
problems,set(['problems'])
sure,set(['sure'])
device,set(['device'])
aware,set(['aware'])
class,set(['class'])
faster,set(['faster'])
alarm,set(['alarm'])
entertainment,set(['entertainment'])
request,set(['request'])
visual,set(['visual'])
face,set(['face'])
afterwards,set(['afterwards'])
depth,set(['depth'])
beverage,set([u'beverage'])
week,set([u'week'])
familypatrons,set(['familypatrons'])
clean,set(['clean'])
time,set(['time'])
inevitably,set(['inevitably'])
wine,set(['wine'])
away,set(['away'])
fact,set(['fact'])
