Super_Word,Value
come,set(['come'])
teacher,set([u'teacher'])
change,set([u'change'])
kitchen,set(['kitchen'])
great,set(['great'])
outing,set([u'outing'])
tablet,set([u'tablet'])
restaurant,set(['restaurant'])
receive,set(['receive'])
country,set([u'country'])
inspired,"set(['inspired', 'animated', 'animates', 'animate'])"
larger,set(['larger'])
step,set(['step'])
experience,set(['experience'])
called,set(['called'])
etc,set(['etc'])
tour,set(['tour'])
within,set(['within'])
pick,"set(['choice', 'pick'])"
passing,set(['passing'])
whole,set(['whole'])
maker,"set(['maker', 'makers'])"
add,set(['add'])
comment,set([u'comment'])
relevant,set(['relevant'])
love,set(['love'])
projection,set(['projection'])
family,set(['family'])
point,set([u'point'])
wall,set([u'wall'])
others,set(['others'])
sign,set(['sign'])
map,set(['map'])
whatever,set(['whatever'])
replace,set(['replace'])
satisfaction,set(['satisfaction'])
ask,"set(['ask', 'asked'])"
simply,set(['simply'])
platform,set(['platform'])
learning,set(['learning'])
news,set(['news'])
table,"set(['table', 'tables'])"
festivals,set(['festivals'])
total,set(['total'])
expensive,set(['expensive'])
bingo,set(['bingo'])
passive,set(['passive'])
bathroom,set(['bathroom'])
from,set(['from'])
raise,set(['raise'])
limitless,set(['limitless'])
addition,set(['addition'])
create,set(['create'])
locally,set(['locally'])
visit,set(['visit'])
two,set(['two'])
next,set(['next'])
vineyard,set(['vineyard'])
live,set(['live'])
options,"set(['options', 'option'])"
call,set(['call'])
calm,set(['calm'])
familiar,set(['familiar'])
certain,set(['certain'])
strike,set(['strike'])
curtain,set(['curtain'])
believe,set(['believe'])
wait,set(['wait'])
meeting,set([u'meeting'])
today,set(['today'])
website,set(['website'])
draftsman,set(['draftsman'])
direction,set([u'direction'])
wish,set(['wish'])
corresponding,set(['corresponding'])
affixed,set(['affixed'])
it,set(['it'])
phone,set(['phone'])
flag,set([u'flag'])
cookware,set(['cookware'])
adult,set([u'adult'])
dresigns,set(['dresigns'])
ins,set(['ins'])
spin,set(['spin'])
bill,set(['bill'])
present,set(['present'])
customer,"set([u'customer', 'customers'])"
account,set(['account'])
bartender,set(['bartender'])
room,set(['room'])
hour,set(['hour'])
ifwhen,set(['ifwhen'])
leave,set(['leave'])
work,set(['work'])
entertained,set(['entertained'])
air,set(['air'])
remain,set(['remain'])
fingertip,set([u'fingertip'])
neat,set(['neat'])
sent,set(['sent'])
cam,set(['cam'])
many,set(['many'])
fun,set(['fun'])
situation,set(['situation'])
photographed,set(['photographed'])
example,set(['example'])
history,set(['history'])
decorative,set(['decorative'])
purchases,set(['purchases'])
antisocial,set(['antisocial'])
approximate,set(['approximate'])
patron,set([u'patron'])
give,set(['give'])
process,set(['process'])
in,set(['in'])
suggestions,"set(['suggestions', 'suggestion'])"
intractable,set(['intractable'])
surface,set(['surface'])
heard,"set(['heard', 'hear'])"
tag,set([u'tag'])
im,set(['im'])
something,set(['something'])
want,set(['want'])
beautifully,set(['beautifully'])
ready,set(['ready'])
partner,set([u'partner'])
clothing,set(['clothing'])
activity,set([u'activity'])
technology,set(['technology'])
wihere,set(['wihere'])
sever,set(['sever'])
tourist,set([u'tourist'])
behindthescenes,set(['behindthescenes'])
different,set(['different'])
possibility,set([u'possibility'])
end,set(['end'])
shirt,set(['shirt'])
turn,set(['turn'])
rather,set(['rather'])
pay,set(['pay'])
make,set(['make'])
check,set(['check'])
write,set(['write'])
far,set(['far'])
poetic,set(['poetic'])
pad,set(['pad'])
dessert,"set(['dessert', 'desserts'])"
before,set(['before'])
instead,set(['instead'])
reminder,set(['reminder'])
warmer,set(['warmer'])
pizza,set(['pizza'])
status,set(['status'])
gaming,set(['gaming'])
product,set(['product'])
sandwich,set(['sandwich'])
description,set(['description'])
cocktail,set(['cocktail'])
flip,set(['flip'])
modern,set(['modern'])
stop,set(['stop'])
social,set(['social'])
hang,set(['hang'])
them,set(['them'])
holidays,set(['holidays'])
timed,set(['timed'])
catalog,set(['catalog'])
lot,set(['lot'])
introvert,set(['introvert'])
designed,set(['designed'])
student,set([u'student'])
changing,"set(['changing', 'changed'])"
elderflower,set(['elderflower'])
wave,set(['wave'])
login,set(['login'])
repeat,set(['repeat'])
kid,"set([u'child', 'children', u'kid'])"
short,set(['short'])
remember,set(['remember'])
read,set(['read'])
light,set(['light'])
sp,set(['sp'])
well,set(['well'])
know,set(['know'])
st,set(['st'])
deserted,set(['deserted'])
without,set(['without'])
solve,set(['solve'])
around,set(['around'])
allow,"set(['allows', 'allow'])"
readable,set(['readable'])
theatres,"set(['theatres', 'theater'])"
model,set(['model'])
audio,set(['audio'])
interface,set(['interface'])
order,"set(['order', 'orders'])"
wine,set(['wine'])
world,set(['world'])
theme,set(['theme'])
played,set(['played'])
help,set(['help'])
able,set(['able'])
sporting,set(['sporting'])
top,set(['top'])
displayed,set(['displayed'])
characteristic,"set(['characteristic', u'feature'])"
paper,set(['paper'])
thanks,set(['thanks'])
researpapers,set(['researpapers'])
touch,"set(['touch', 'touching'])"
cold,set(['cold'])
mixup,set(['mixup'])
bunch,set(['bunch'])
dining,set(['dining'])
cut,set(['cut'])
group,set(['group'])
monitor,set(['monitor'])
fit,set(['fit'])
mroe,set(['mroe'])
personal,set(['personal'])
fix,set(['fix'])
extra,set(['extra'])
seems,"set(['seems', 'appear'])"
panflets,set(['panflets'])
better,set(['better'])
attraction,set([u'attraction'])
window,set([u'window'])
book,"set(['book', 'books'])"
board,set(['board'])
save,set(['save'])
might,set(['might'])
smart,set(['smart'])
gave,set(['gave'])
real,set(['real'])
complaint,set(['complaint'])
someone,"set(['person', 'someone'])"
crash,set([u'crash'])
captivating,set(['captivating'])
format,set([u'format'])
food,set(['food'])
big,set(['big'])
showing,set(['showing'])
practice,set(['practice'])
preferred,set(['preferred'])
possible,set(['possible'])
break,set(['break'])
band,set([u'band'])
game,"set([u'game', 'games'])"
private,set(['private'])
desk,set([u'desk'])
ninja,set(['ninja'])
one,set(['one'])
realize,set(['realize'])
color,set(['color'])
like,set(['like'])
easily,set(['easily'])
trivia,set(['trivia'])
necessary,set(['necessary'])
name,set(['name'])
auto,set(['auto'])
cooler,set(['cooler'])
fully,set(['fully'])
clown,set([u'clown'])
specific,set(['specific'])
good,set(['good'])
doesnt,set(['doesnt'])
allergies,set(['allergies'])
either,set(['either'])
man,set(['man'])
rock,"set(['rocks', u'rock'])"
popular,set(['popular'])
wtth,set(['wtth'])
stationary,set(['stationary'])
meal,set(['meal'])
caloriesnutrition,set(['caloriesnutrition'])
turtle,set(['turtle'])
profile,set(['profile'])
everyone,set(['everyone'])
deal,"set(['deals', 'deal'])"
people,set(['people'])
staff,set(['staff'])
house,set(['house'])
hard,set(['hard'])
finished,set(['finished'])
idea,set(['idea'])
competition,set(['competition'])
decor,set(['decor'])
clubs,set(['clubs'])
used,"set(['used', 'utilize'])"
itsel,set(['itsel'])
year,set(['year'])
proper,set(['proper'])
home,set(['home'])
advertise,set(['advertise'])
newsletter,set(['newsletter'])
draw,set(['draw'])
message,set(['message'])
special,"set(['specials', u'special'])"
mat,set([u'mat'])
try,set(['try'])
scale,set(['scale'])
there,set(['there'])
entertainment,set(['entertainment'])
support,set(['support'])
allegiances,set(['allegiances'])
content,set(['content'])
pen,"set(['pen', 'pens'])"
tracker,set(['tracker'])
cartoon,set([u'cartoon'])
eliminate,set(['eliminate'])
print,set([u'print'])
electronics,set(['electronics'])
math,set(['math'])
resteraunt,set(['resteraunt'])
core,set(['core'])
drink,"set(['drink', 'drinks'])"
power,set(['power'])
upon,set(['upon'])
contain,set(['contain'])
communicate,set(['communicate'])
empty,set(['empty'])
free,set(['free'])
loyalty,set(['loyalty'])
small,set(['small'])
host,set(['host'])
mime,set(['mime'])
inviting,set(['inviting'])
placed,set(['placed'])
put,set(['put'])
eye,set(['eye'])
estimate,set(['estimate'])
pretend,set(['pretend'])
caloriesfood,set(['caloriesfood'])
throw,set(['throw'])
beaches,set(['beaches'])
guest,set(['guest'])
wouldnt,set(['wouldnt'])
waiter,"set(['waiter', 'server'])"
island,set(['island'])
needing,set(['needing'])
wrong,set(['wrong'])
keep,set(['keep'])
practical,set(['practical'])
thing,set([u'thing'])
dinner,set(['dinner'])
statement,set(['statement'])
place,set(['place'])
stand,set(['stand'])
decorate,set(['decorate'])
mixed,set(['mixed'])
view,set(['view'])
think,set(['think'])
lay,set(['lay'])
origin,set([u'origin'])
seeing,set(['seeing'])
reseteraunts,set(['reseteraunts'])
revenue,set(['revenue'])
feel,set(['feel'])
pots,set(['pots'])
image,set([u'image'])
beer,set(['beer'])
misc,set(['misc'])
functional,set(['functional'])
due,set(['due'])
wash,set(['wash'])
weather,set(['weather'])
directly,set(['directly'])
themed,set(['themed'])
lesson,set(['lesson'])
pokemon,set(['pokemon'])
tablecloth,set(['tablecloth'])
towncity,set(['towncity'])
city,set(['city'])
little,set(['little'])
limited,set(['limited'])
log,set(['log'])
prepare,"set(['preparing', 'prepare', 'prepared'])"
attach,set(['attach'])
ordering,set(['ordering'])
interact,set(['interact'])
constantly,set(['constantly'])
question,"set(['question', 'questions'])"
system,set(['system'])
appetizersetc,set(['appetizersetc'])
coolerto,set(['coolerto'])
paint,set(['paint'])
of,set(['of'])
too,set(['too'])
way,set(['way'])
music,set(['music'])
expanded,set(['expanded'])
really,set(['really'])
store,set(['store'])
happy,set(['happy'])
function,set([u'function'])
guide,set(['guide'])
head,set(['head'])
medium,set([u'medium'])
crab,set(['crab'])
chatting,set(['chatting'])
that,set(['that'])
poster,set([u'poster'])
signup,set(['signup'])
placemats,set(['placemats'])
back,set(['back'])
cloth,"set(['cloth', 'fabric'])"
heat,set(['heat'])
part,set([u'part'])
card,set(['card'])
copy,set(['copy'])
with,set(['with'])
eat,set(['eat'])
info,"set(['info', 'information'])"
past,set(['past'])
television,"set(['tv', 'television', 'tvs'])"
made,"set(['made', 'done'])"
target,set(['target'])
temp,set(['temp'])
type,set(['type'])
tree,set([u'tree'])
up,set(['up'])
us,set([u'us'])
preparation,set(['preparation'])
record,set(['record'])
carriage,set(['carriage'])
future,set(['future'])
friend,set([u'friend'])
maybe,"set(['perhaps', 'maybe'])"
highlight,set(['highlight'])
informational,set(['informational'])
display,set(['display'])
clear,set(['clear'])
interactive,set(['interactive'])
interests,set(['interests'])
waiterwaitress,set(['waiterwaitress'])
napkin,set([u'napkin'])
ordered,set(['ordered'])
ad,"set(['ads', u'preview', 'ad', 'advertising'])"
clip,set(['clip'])
look,set(['look'])
toss,set(['toss'])
describe,set(['describe'])
mine,set(['mine'])
youtube,set(['youtube'])
right,set(['right'])
file,set(['file'])
further,set(['further'])
need,set(['need'])
aged,set(['aged'])
linked,set(['linked'])
sell,set(['sell'])
again,set(['again'])
built,set(['built'])
visual,set(['visual'])
convenient,set(['convenient'])
contact,set(['contact'])
offer,set(['offer'])
tip,set(['tip'])
parks,set(['parks'])
event,"set(['event', 'events'])"
note,set([u'note'])
also,set(['also'])
ideal,set(['ideal'])
potential,set(['potential'])
take,set(['take'])
season,set(['season'])
tech,set(['tech'])
you,set(['you'])
out,set(['out'])
rides,set(['rides'])
poor,set(['poor'])
picture,set(['picture'])
play,set(['play'])
sure,set(['sure'])
normal,set(['normal'])
customize,set(['customize'])
football,set(['football'])
problems,set(['problems'])
ensure,set(['ensure'])
device,set(['device'])
aware,set(['aware'])
class,set(['class'])
night,set(['night'])
faster,set(['faster'])
using,set(['using'])
appreciation,set(['appreciation'])
alarm,set(['alarm'])
space,set(['space'])
request,set(['request'])
sale,set([u'sale'])
face,set(['face'])
afterwards,set(['afterwards'])
depth,set(['depth'])
beverage,set([u'beverage'])
week,set([u'week'])
familypatrons,set(['familypatrons'])
clean,set(['clean'])
time,set(['time'])
inevitably,set(['inevitably'])
left,set(['left'])
away,set(['away'])
fact,set(['fact'])
